2025-07-17 10:52:30,440 | g2_inventory_debug | DEBUG | log_g2_debug | [10:52:3] WebSocket client connected: LAdpbz6G_gd9hLJIAAAB
2025-07-17 13:37:07,169 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911AAE', 'antenna': 1, 'rssi': 70, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,169 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,170 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090FB77', 'antenna': 1, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,170 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,170 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913917', 'antenna': 1, 'rssi': 69, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,170 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,170 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E282788400000000009157F2', 'antenna': 1, 'rssi': 64, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,171 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,171 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090FE15', 'antenna': 2, 'rssi': 76, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,171 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,172 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911D9A', 'antenna': 2, 'rssi': 70, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,172 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,172 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090DED9', 'antenna': 2, 'rssi': 69, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,172 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,172 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090FB84', 'antenna': 2, 'rssi': 75, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,172 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,173 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913C8D', 'antenna': 2, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,173 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,173 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090DAD4', 'antenna': 2, 'rssi': 69, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,173 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,241 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911AAE', 'antenna': 2, 'rssi': 69, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,241 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,242 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913C9D', 'antenna': 2, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,242 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,243 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913990', 'antenna': 2, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,243 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,243 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E282788400000000009157FA', 'antenna': 2, 'rssi': 66, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,243 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,244 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E282788400000000009157F2', 'antenna': 2, 'rssi': 70, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,244 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,244 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000915AB0', 'antenna': 2, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,244 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,245 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090FB77', 'antenna': 2, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,245 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,245 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911D0A', 'antenna': 2, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,246 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,247 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000917457', 'antenna': 2, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,247 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,247 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913C18', 'antenna': 2, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,247 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,249 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E282788400000000009157FA', 'antenna': 3, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,249 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,250 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911D9A', 'antenna': 3, 'rssi': 70, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,250 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,250 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E282788400000000009157F2', 'antenna': 3, 'rssi': 69, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,250 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,251 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911AAE', 'antenna': 3, 'rssi': 74, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,252 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,252 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913C8D', 'antenna': 3, 'rssi': 68, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,252 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,253 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913C9D', 'antenna': 3, 'rssi': 75, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,253 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,253 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913990', 'antenna': 3, 'rssi': 68, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,253 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,253 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911D18', 'antenna': 3, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,253 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,254 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000915AA2', 'antenna': 3, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,254 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,254 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090DED9', 'antenna': 3, 'rssi': 70, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,254 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,254 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913917', 'antenna': 4, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,254 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,255 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000917457', 'antenna': 4, 'rssi': 66, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,255 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,255 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913C8D', 'antenna': 4, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,255 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,324 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E282788400000000009157FA', 'antenna': 4, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,324 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,324 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090FB77', 'antenna': 4, 'rssi': 74, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,324 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,325 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911D9A', 'antenna': 4, 'rssi': 68, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,325 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,325 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090FB84', 'antenna': 4, 'rssi': 78, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,325 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,326 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090DAD4', 'antenna': 4, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,326 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,326 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911AAE', 'antenna': 4, 'rssi': 74, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,327 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,327 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913917', 'antenna': 1, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,327 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,328 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E282788400000000009157FA', 'antenna': 1, 'rssi': 69, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,328 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,328 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913990', 'antenna': 1, 'rssi': 74, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,329 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,330 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090FE15', 'antenna': 1, 'rssi': 70, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,330 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,330 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090FB84', 'antenna': 1, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,330 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,331 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911A9E', 'antenna': 1, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,331 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,332 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913C9D', 'antenna': 1, 'rssi': 74, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,332 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,333 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913C8D', 'antenna': 1, 'rssi': 69, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,333 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,334 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000915AB0', 'antenna': 2, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,334 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,334 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090FE15', 'antenna': 2, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,335 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,335 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911D0A', 'antenna': 2, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
